DAYS,DAYS_TO_DELISTING,TICKER,DATE,OPEN,HIGH,LOW,CLOSE,ADJ_CLOSE,VOLUME,52W_HIGH,52W_LOW,CLOSE_MA50,ABOVE_MA50,CLOSE_MA200,ABOVE_MA200,DOLLAR_VOLUME,VOLUME_MA20,VOLUME_RATIO,PRICE_RANGE_PCT,CLOSE_TO_CLOSE_RETURN,INTRADAY_RETURN,OVERNIGHT_RETURN,DAILY_RANGE_PCT,VOLATILITY_20D,VOLATILITY_20D_ANN,HISTORICAL_MAX_CLOSE_TO_CLOSE_RETURN,DATE_HISTORICAL_MAX_CLOSE_TO_CLOSE_RETURN,HISTORICAL_MIN_CLOSE_TO_CLOSE_RETURN,DATE_HISTORICAL_MIN_CLOSE_TO_CLOSE_RETURN,HISTORICAL_VOLATILITY,DATE_HISTORICAL_VOLATILITY,HISTORICAL_HIGH,DATE_HISTORICAL_HIGH,HISTORICAL_LOW,DATE_HISTORICAL_LOW,MAX_VOLUME,DATE_MAX_VOLUME
1756,7969,TEF,19940520,3.898153067,3.94374609,3.88675499,3.898153067,0.87245965,3400784,4.2059021,2.712749958,3.619384878,1,3.500977446,1,13295539.79,2893706.305,1.175234679,0.014620026,-0.002915687,0,-0.002915383,0.0146629,0.022626549,0.35918533,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.898153067,19940520,120264471,19900126
1757,7968,TEF,19940523,3.909550905,3.909550905,3.88675499,3.898153067,0.87245965,2341397,4.2059021,2.712749958,3.630316964,1,3.504929443,1,9127123.71,2841105.418,0.824114792,0.005830827,0,-0.002915383,0.002923907,0.005865025,0.022000488,0.349246915,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.898153067,19940523,120264471,19900126
1758,7967,TEF,19940524,3.863959074,3.88675499,3.863959074,3.88675499,0.86990881,3838356,4.2059021,2.712749958,3.640373357,1,3.508728702,1,14889583.06,2936081.664,1.307305599,0.005899627,-0.002923734,0.005899627,-0.008771845,0.005899627,0.021687581,0.344279681,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.88675499,19940524,120264471,19900126
1759,7966,TEF,19940525,3.784172058,3.806967974,3.761375904,3.795569897,0.84950012,2782260,4.2059021,2.712749958,3.646459496,1,3.511582843,1,10539120.91,2921431.982,0.952361724,0.012048096,-0.023460723,0.003011977,-0.02639295,0.012121115,0.022435865,0.356158321,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.795569897,19940525,120264471,19900126
1760,7965,TEF,19940526,3.761375904,3.784172058,3.749978065,3.784172058,0.846949339,1580306,4.2059021,2.712749958,3.651859988,1,3.514295173,1,5962137.485,2793705.698,0.565666599,0.00909082,-0.003002684,0.006060589,-0.009008922,0.009118451,0.021922348,0.348006479,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.784172058,19940526,120264471,19900126
1761,7964,TEF,19940527,3.727181911,3.795569897,3.704385042,3.795569897,0.84950012,2533315,4.2059021,2.712749958,3.657495671,1,3.517093927,1,9538374.166,2768906.584,0.914915301,0.024464825,0.003011728,0.018348443,-0.015060136,0.024615382,0.019981617,0.317198343,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.795569897,19940527,120264471,19900126
1762,7963,TEF,19940531,3.727181911,3.727181911,3.704385042,3.715783119,0.831642866,1537536,4.2059021,2.712749958,3.659781453,1,3.519070934,1,5713150.681,2651633.195,0.579844906,0.006116382,-0.021020896,-0.003058287,-0.018017844,0.006154023,0.020385079,0.323603097,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.715783119,19940531,120264471,19900126
1763,7962,TEF,19940601,3.647394896,3.647394896,3.567608118,3.601802111,0.806132495,1818284,4.2059021,2.712749958,3.657507754,0,3.51989413,0,6556007.896,2572266.605,0.706880071,0.021875004,-0.03067467,-0.012500096,-0.018404794,0.022364221,0.02128571,0.337900167,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.601802111,19940601,120264471,19900126
1764,7961,TEF,19940602,3.62459898,3.692986965,3.613199949,3.692986965,0.826540709,1326975,4.2059021,2.712749958,3.658899095,1,3.521616446,1,4865209.586,2453667.405,0.540812906,0.022012646,0.025316202,0.018867738,0.006329295,0.022082093,0.018361641,0.29148201,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.692986965,19940602,120264471,19900126
1765,7960,TEF,19940603,3.761375904,3.852560997,3.727181911,3.818366051,0.854602396,6555912,4.2059021,2.712749958,3.665152701,1,3.524569179,1,24908333.1,2844357.366,2.304883373,0.033333304,0.033950763,0.01515141,0.018518597,0.033639111,0.018907891,0.300153457,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.818366051,19940603,120264471,19900126
1766,7959,TEF,19940606,3.806967974,3.818366051,3.795569897,3.806967974,0.852051318,3654115,4.2059021,2.712749958,3.670714085,1,3.527379117,1,13911098.78,2921477.141,1.250776516,0.005988008,-0.002985106,0,-0.002985067,0.00600599,0.018902764,0.300072073,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.806967974,19940606,120264471,19900126
1767,7958,TEF,19940607,3.772773981,3.795569897,3.738579988,3.738579988,0.836745024,1193180,4.2059021,2.712749958,3.673375493,1,3.529480618,1,4483465.277,2756877.413,0.432801253,0.015105572,-0.017964052,-0.009063356,-0.008981949,0.015243731,0.019005031,0.301695519,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.738579988,19940607,120264471,19900126
1768,7957,TEF,19940608,3.738579988,3.784172058,3.738579988,3.738579988,0.836745024,2059552,4.2059021,2.712749958,3.675932532,1,3.531561209,1,7731099.638,2690465.469,0.765500254,0.012195023,0,0,0,0.012195023,0.018797317,0.298398159,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.738579988,19940608,120264471,19900126
1769,7956,TEF,19940609,3.715783119,3.738579988,3.715783119,3.727181911,0.834194124,573560,4.2059021,2.712749958,3.677942311,1,3.533507684,1,2137762.32,2488855.424,0.230451313,0.006135145,-0.003048599,0.003067669,-0.006097735,0.006135145,0.018793725,0.298341133,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.727181911,19940609,120264471,19900126
1770,7955,TEF,19940610,3.727181911,3.749978065,3.715783119,3.727181911,0.834194124,885015,4.2059021,2.712749958,3.679873276,1,3.53543479,1,3301974.178,2336108.717,0.37884153,0.009174477,0,0,0,0.009202622,0.018022378,0.286096375,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.727181911,19940610,120264471,19900126
1771,7954,TEF,19940613,3.704385042,3.715783119,3.67019105,3.67019105,0.82143873,1231564,4.2059021,2.712749958,3.679493581,0,3.536775649,0,4538791.687,2230913.982,0.552044592,0.012307595,-0.015290678,-0.00923068,-0.006116382,0.012422261,0.018432455,0.292606159,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.67019105,19940613,120264471,19900126
1772,7953,TEF,19940614,3.738579988,3.784172058,3.704385042,3.784172058,0.846949339,4924063,4.2059021,2.712749958,3.683598619,1,3.539237304,1,18502542.85,2487404.365,1.979598922,0.02134153,0.03105601,0.012195023,0.018633618,0.021538532,0.01922106,0.305124867,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.784172058,19940614,120264471,19900126
1773,7952,TEF,19940615,3.784172058,3.806967974,3.715783119,3.738579988,0.836745024,2363331,4.2059021,2.712749958,3.685754751,1,3.541220814,1,8871417.615,2475587.854,0.954654466,0.024096382,-0.012048318,-0.012048096,0,0.024539875,0.01815381,0.288182794,0.101449741,19871027,-0.173652953,19871026,0.421875019,19871020,4.160309792,19940207,3.738579988,19940615,120264471,19900126
