DAYS,DAYS_TO_DELISTING,TICKER,DATE,OPEN,HIGH,LOW,CLOSE,ADJ_CLOSE,VOLUME,52W_HIGH,52W_LOW,CLOSE_MA50,ABOVE_MA50,CLOSE_MA200,ABOVE_MA200,DOLLAR_VOLUME,VOLUME_MA20,VOLUME_RATIO,PRICE_RANGE_PCT,CLOSE_TO_CLOSE_RETURN,INTRADAY_RETURN,OVERNIGHT_RETURN,DAILY_RANGE_PCT,VOLATILITY_20D,VOLATILITY_20D_ANN,HISTORICAL_MAX_CLOSE_TO_CLOSE_RETURN,DATE_HISTORICAL_MAX_CLOSE_TO_CLOSE_RETURN,HISTORICAL_MIN_CLOSE_TO_CLOSE_RETURN,DATE_HISTORICAL_MIN_CLOSE_TO_CLOSE_RETURN,HISTORICAL_VOLATILITY,DATE_HISTORICAL_VOLATILITY,HISTORICAL_HIGH,DATE_HISTORICAL_HIGH,HISTORICAL_LOW,DATE_HISTORICAL_LOW,MAX_VOLUME,DATE_MAX_VOLUME
1599,2116,MEL,19971022,13,13.4545,13,13.3145,13.3145,7876000,14.6895,3.27975,12.77973836,1,8.986764871,1,104406881.3,5097007.732,1.545220336,0.034961538,0.024192308,0.024192308,0,0.034961538,0.019362791,0.307374785,1.045705928,19970603,-0.09207451,19960308,0.09561167,19901206,14.5645,19971007,13.3145,19971022,146816000,19961112
1600,2115,MEL,19971023,13.3145,13.5,12.7345,13.5,13.5,6524800,14.6895,3.305,12.80798391,1,9.031672683,1,86419888.53,5232987.948,1.246859359,0.05749371,0.013932179,0.013932179,0,0.060112293,0.019274628,0.305975238,1.045705928,19970603,-0.09207451,19960308,0.09561167,19901206,14.5645,19971007,13.5,19971023,146816000,19961112
1601,2114,MEL,19971024,13.5,14.125,13.095,13.765,13.765,12012000,14.6895,3.375,12.84551395,1,9.078770468,1,164103940,5878608.143,2.043340823,0.076296296,0.01962963,0.01962963,0,0.078655976,0.019244486,0.30549675,1.045705928,19970603,-0.09207451,19960308,0.09561167,19901206,14.5645,19971007,13.765,19971024,146816000,19961112
1602,2113,MEL,19971028,12.095,13.1595,11.7845,13,13,9384000,14.6895,3.375,12.85157223,1,9.117787677,1,118688832,6212454.987,1.510513963,0.11368334,-0.055575736,0.074824308,-0.121322194,0.116678688,0.022888845,0.363349142,1.045705928,19970603,-0.09207451,19960308,0.116678688,19971028,14.5645,19971007,13,19971028,146816000,19961112
1603,2112,MEL,19971029,13,13.2845,12.8295,12.845,12.845,6444400,14.6895,3.375,12.85131449,0,9.154874367,0,83689126.53,6234544.988,1.033660037,0.035,-0.011923077,-0.011923077,0,0.035465139,0.022854293,0.362800649,1.045705928,19970603,-0.09207451,19960308,0.116678688,19971028,14.5645,19971007,12.845,19971029,146816000,19961112
1604,2111,MEL,19971030,12.845,13.015,12.5,12.64,12.64,5000400,14.6895,3.375,12.84302765,0,9.189552234,0,63596754,6117007.37,0.817458554,0.040093422,-0.015959517,-0.015959517,0,0.0412,0.022659079,0.359701724,1.045705928,19970603,-0.09207451,19960308,0.116678688,19971028,14.5645,19971007,12.64,19971030,146816000,19961112
1605,2110,MEL,19971031,12.64,13,12.5645,13,13,3851600,14.6895,3.39,12.84918343,1,9.227467137,1,49511676.07,5901254.287,0.652674806,0.034454114,0.028481013,0.028481013,0,0.034661148,0.023468115,0.372544776,1.045705928,19970603,-0.09207451,19960308,0.116678688,19971028,14.5645,19971007,13,19971031,146816000,19961112
1606,2109,MEL,19971104,12.96,13.0795,12.8145,12.9845,12.9845,2841600,14.6895,3.39,12.85448996,1,9.264850548,1,36825715.2,5609858.641,0.506536828,0.020447531,-0.001192308,0.001890432,-0.003076923,0.020679699,0.023423184,0.371831521,1.045705928,19970603,-0.09207451,19960308,0.116678688,19971028,14.5645,19971007,12.9845,19971104,146816000,19961112
1607,2108,MEL,19971105,12.9845,13.1095,12.6895,12.6895,12.6895,8688000,14.6895,3.39,12.84801977,0,9.298926662,0,111462696,5903014.961,1.471790273,0.032346259,-0.022719396,-0.022719396,0,0.033098231,0.023739086,0.376846303,1.045705928,19970603,-0.09207451,19960308,0.116678688,19971028,14.5645,19971007,12.6895,19971105,146816000,19961112
1608,2107,MEL,19971106,12.9445,13.0645,12.72,13.05,13.05,4740800,14.6895,3.39,12.85594056,1,9.336250775,1,61368865.87,5792327.822,0.818461963,0.02661362,0.028409315,0.00815018,0.020095354,0.027083333,0.024639027,0.391132433,1.045705928,19970603,-0.09207451,19960308,0.116678688,19971028,14.5645,19971007,13.05,19971106,146816000,19961112
